
> axiomancer-mechanics@0.37.0 combat-playtest
> ts-node src/CLI/combat-playtest.cli.ts --stage=all --policy=all --runs=60 --seed=1 --cards --sandbox=roles-harvest


Hazard combat playtest — stages=[early, mid, late, impossible] policies=[greedy, blind, dot-weaver, control-lock, aggro-brute, turtle, chaos, mercy-seeker] deck=policy-pick runs=60 seed=1
Sandbox set applied: roles-harvest (2 cards, 0 overrides)

Hazard combat playtest matrix
(win = enemy HP→0 or befriend-spare; V/M/D/R = victory/mercy/defeat/retreat;
 statusEng + dotFrac are the doctrine witnesses: status play is the efficient path;
  early      foot-stealer              aggro-brute  policy-pick           100%  60/0/0/0       2.6       29%     56%    44%  100% 1.00   33%
  early      foot-stealer              turtle       policy-pick            65%  39/0/21/0      5.0        7%     58%    42%  100% 0.97   32%
  early      foot-stealer              chaos        policy-pick            98%  59/0/1/0       3.1       27%     56%    44%  100% 1.00   38%
  early      foot-stealer              mercy-seeker policy-pick           100%  60/0/0/0       3.8       16%     56%    44%  100% 0.97   24%
  early      little-belle              greedy       policy-pick           100%  59/1/0/0       2.3       38%     54%    46%  100% 1.00   50%
  early      little-belle              blind        policy-pick           100%  59/1/0/0       2.3       36%     54%    46%  100% 1.00   48%
  early      little-belle              dot-weaver   policy-pick           100%  60/0/0/0       2.3       40%     62%    38%  100% 0.99   36%
  early      little-belle              control-lock policy-pick           100%  60/0/0/0       3.1       33%     55%    43%  100% 0.98   61%
  early      little-belle              aggro-brute  policy-pick           100%  59/1/0/0       2.4       32%     55%    45%  100% 1.00   38%
  early      little-belle              turtle       policy-pick            78%  46/1/13/0      5.0        7%     59%    41%  100% 0.96   30%
  early      little-belle              chaos        policy-pick           100%  59/1/0/0       3.0       26%     57%    43%  100% 1.00   42%
  early      little-belle              mercy-seeker policy-pick           100%  60/0/0/0       3.7       16%     56%    44%  100% 0.97   25%
  early      water-holger              greedy       policy-pick           100%  60/0/0/0       2.3       37%     54%    46%  100% 1.00   49%
  early      water-holger              blind        policy-pick           100%  60/0/0/0       2.4       36%     54%    46%  100% 1.00   47%
  early      water-holger              dot-weaver   policy-pick           100%  60/0/0/0       2.3       40%     62%    38%  100% 0.99   35%
  early      water-holger              control-lock policy-pick           100%  60/0/0/0       3.1       33%     55%    44%  100% 0.98   61%
  early      water-holger              aggro-brute  policy-pick           100%  60/0/0/0       2.4       32%     56%    44%  100% 1.00   36%
  early      water-holger              turtle       policy-pick            70%  41/1/18/0      4.8        7%     58%    42%  100% 0.96   30%
  early      water-holger              chaos        policy-pick            98%  59/0/1/0       2.9       26%     56%    44%  100% 1.00   41%
  early      water-holger              mercy-seeker policy-pick           100%  60/0/0/0       3.9       15%     55%    45%  100% 0.97   30%
  early      the-butcher               greedy       policy-pick            95%  57/0/3/0       3.1       36%     55%    45%  100% 1.00   36%
  early      the-butcher               blind        policy-pick            95%  57/0/3/0       3.1       36%     55%    45%  100% 1.00   37%
  early      the-butcher               dot-weaver   policy-pick            95%  57/0/3/0       2.9       38%     59%    41%  100% 0.98   37%
  early      the-butcher               control-lock policy-pick            82%  49/0/11/0      3.9       33%     54%    45%  100% 0.98   52%
  early      the-butcher               aggro-brute  policy-pick            87%  52/0/8/0       3.2       30%     55%    45%  100% 1.00   29%
  early      the-butcher               turtle       policy-pick            18%  10/1/49/0      4.1        6%     57%    43%  100% 0.96   42%
  early      the-butcher               chaos        policy-pick            83%  50/0/10/0      3.7       28%     57%    43%  100% 1.00   34%
  early      the-butcher               mercy-seeker policy-pick            73%  44/0/16/0      4.5       16%     55%    45%  100% 0.97   30%
  early      king-of-revenge           greedy       policy-pick            60%  36/0/24/0      3.1       36%     54%    46%  100% 1.00   36%
  early      king-of-revenge           blind        policy-pick            62%  37/0/23/0      3.1       36%     54%    46%  100% 1.00   35%
  early      king-of-revenge           dot-weaver   policy-pick            75%  45/0/15/0      2.9       40%     58%    42%  100% 0.98   37%
  early      king-of-revenge           control-lock policy-pick            50%  30/0/30/0      3.7       33%     53%    45%  100% 0.98   57%
  early      king-of-revenge           aggro-brute  policy-pick            43%  26/0/34/0      3.1       30%     53%    47%  100% 1.00   30%
  early      king-of-revenge           turtle       policy-pick             0%  0/0/60/0       3.2        6%     57%    43%  100% 0.96   46%
  early      king-of-revenge           chaos        policy-pick            40%  24/0/36/0      3.2       27%     54%    46%  100% 1.00   41%
  early      king-of-revenge           mercy-seeker policy-pick            37%  21/1/38/0      4.3       15%     55%    45%  100% 0.97   33%
  mid        tri-eyes                  greedy       policy-pick             0%  0/0/60/0       5.1       13%     54%    45%  100% 0.99   49%
  mid        tri-eyes                  blind        policy-pick             0%  0/0/60/0       5.1       13%     54%    45%  100% 0.99   49%
  mid        tri-eyes                  dot-weaver   policy-pick            52%  31/0/29/0      5.0       25%     55%    45%  100% 1.00   26%
  mid        tri-eyes                  control-lock policy-pick            55%  25/8/27/0      5.9       31%     29%    67%  100% 0.99   34%
  mid        tri-eyes                  aggro-brute  policy-pick            70%  40/2/18/0      4.8       29%     55%    45%  100% 1.00   36%
  mid        tri-eyes                  turtle       policy-pick             0%  0/0/60/0       5.0        3%     26%    54%  100% 1.00   45%
  mid        tri-eyes                  chaos        policy-pick             0%  0/0/60/0       5.3        4%     53%    47%  100% 0.99   41%
  mid        tri-eyes                  mercy-seeker policy-pick             3%  2/0/58/0       5.6       10%     23%    71%  100% 1.00   43%
  mid        mirac                     greedy       policy-pick             0%  0/0/60/0       3.6       12%     55%    45%  100% 1.00   56%
  mid        mirac                     blind        policy-pick             0%  0/0/60/0       3.6       12%     56%    44%  100% 1.00   58%
  mid        mirac                     dot-weaver   policy-pick             0%  0/0/60/0       3.0       24%     53%    47%  100% 1.00   34%
  mid        mirac                     control-lock policy-pick            10%  4/2/54/0       4.2       28%     34%    62%  100% 1.00   33%
  mid        mirac                     aggro-brute  policy-pick             8%  5/0/55/0       3.5       27%     55%    45%  100% 1.00   42%
  mid        mirac                     turtle       policy-pick             0%  0/0/60/0       3.1        3%     28%    52%  100% 1.00   55%
  mid        mirac                     chaos        policy-pick             0%  0/0/60/0       3.7        4%     55%    45%  100% 1.00   47%
  mid        mirac                     mercy-seeker policy-pick             0%  0/0/60/0       3.5        9%     21%    72%  100% 1.00   45%
  mid        hasshaku-sama             greedy       policy-pick             0%  0/0/60/0       4.0       13%     55%    45%  100% 0.99   57%
  mid        hasshaku-sama             blind        policy-pick             0%  0/0/60/0       4.0       13%     55%    44%  100% 1.00   59%
  mid        hasshaku-sama             dot-weaver   policy-pick             0%  0/0/60/0       4.0       24%     53%    47%  100% 1.00   31%
  mid        hasshaku-sama             control-lock policy-pick            17%  6/4/50/0       5.1       28%     31%    63%  100% 0.99   33%
  mid        hasshaku-sama             aggro-brute  policy-pick            13%  8/0/52/0       4.1       28%     55%    45%  100% 1.00   42%
  mid        hasshaku-sama             turtle       policy-pick             0%  0/0/60/0       4.0        3%     28%    53%  100% 1.00   51%
  mid        hasshaku-sama             chaos        policy-pick             0%  0/0/60/0       4.2        4%     53%    47%  100% 0.99   51%
  mid        hasshaku-sama             mercy-seeker policy-pick             0%  0/0/60/0       4.3       10%     24%    68%  100% 1.00   44%
  mid        jeweled-tree              greedy       policy-pick             0%  0/0/60/0       4.0       13%     55%    45%  100% 1.00   58%
  mid        jeweled-tree              blind        policy-pick             0%  0/0/60/0       4.0       13%     55%    45%  100% 1.00   59%
  mid        jeweled-tree              dot-weaver   policy-pick             0%  0/0/60/0       4.0       24%     53%    47%  100% 1.00   30%
  mid        jeweled-tree              control-lock policy-pick            37%  18/4/38/0      5.9       29%     31%    63%  100% 0.99   33%
  mid        jeweled-tree              aggro-brute  policy-pick            13%  5/3/52/0       4.1       28%     55%    45%  100% 1.00   42%
  mid        jeweled-tree              turtle       policy-pick             0%  0/0/60/0       4.0        3%     27%    54%  100% 1.00   49%
  mid        jeweled-tree              chaos        policy-pick             0%  0/0/60/0       4.2        5%     53%    47%  100% 1.00   44%
  mid        jeweled-tree              mercy-seeker policy-pick             0%  0/0/60/0       4.3       10%     22%    70%  100% 1.00   46%
  mid        rawhead-rex               greedy       policy-pick             0%  0/0/60/0       3.0       11%     58%    42%  100% 1.00   66%
  mid        rawhead-rex               blind        policy-pick             0%  0/0/60/0       3.0       11%     58%    42%  100% 1.00   66%
  mid        rawhead-rex               dot-weaver   policy-pick             0%  0/0/60/0       3.0       23%     53%    47%  100% 1.00   35%
  mid        rawhead-rex               control-lock policy-pick             3%  2/0/58/0       3.5       26%     32%    64%  100% 1.00   35%
  mid        rawhead-rex               aggro-brute  policy-pick             0%  0/0/60/0       3.1       26%     55%    45%  100% 1.00   46%
  mid        rawhead-rex               turtle       policy-pick             0%  0/0/60/0       3.0        3%     28%    49%  100% 1.00   60%
  mid        rawhead-rex               chaos        policy-pick             0%  0/0/60/0       3.0        4%     53%    47%  100% 1.00   54%
  mid        rawhead-rex               mercy-seeker policy-pick             0%  0/0/60/0       3.4        9%     21%    69%  100% 1.00   51%
  late       fire-giant                greedy       policy-pick             0%  0/0/60/0       4.5       17%     52%    48%  100% 0.99   63%
  late       fire-giant                blind        policy-pick             0%  0/0/60/0       4.5       17%     52%    47%  100% 0.99   62%
  late       fire-giant                dot-weaver   policy-pick             0%  0/0/60/0       4.0       24%     56%    44%  100% 1.00   44%
  late       fire-giant                control-lock policy-pick             7%  3/1/56/0       5.9       27%     45%    37%  100% 1.00   49%
  late       fire-giant                aggro-brute  policy-pick             5%  3/0/57/0       4.8       19%     54%    46%  100% 0.99   52%
  late       fire-giant                turtle       policy-pick             0%  0/0/60/0       4.3        2%     35%    63%  100% 1.00   49%
  late       fire-giant                chaos        policy-pick             0%  0/0/60/0       4.3        8%     51%    49%  100% 1.00   51%
  late       fire-giant                mercy-seeker policy-pick             0%  0/0/60/0       5.5        1%     35%    58%  100% 1.00   35%
  late       rangda                    greedy       policy-pick             0%  0/0/60/0       3.5       16%     51%    49%  100% 1.00   62%
  late       rangda                    blind        policy-pick             0%  0/0/60/0       3.5       16%     51%    49%  100% 1.00   61%
  late       rangda                    dot-weaver   policy-pick             0%  0/0/60/0       3.0       23%     57%    43%  100% 1.00   48%
  late       rangda                    control-lock policy-pick             0%  0/0/60/0       3.9       25%     40%    33%  100% 1.00   37%
  late       rangda                    aggro-brute  policy-pick             0%  0/0/60/0       3.4       18%     52%    48%  100% 1.00   48%
  late       rangda                    turtle       policy-pick             0%  0/0/60/0       3.3        2%     39%    59%  100% 1.00   62%
  late       rangda                    chaos        policy-pick             0%  0/0/60/0       3.5        8%     50%    50%  100% 1.00   47%
  late       rangda                    mercy-seeker policy-pick             0%  0/0/60/0       4.1        1%     28%    71%  100% 1.00   43%
  late       tezcatlipoca              greedy       policy-pick             0%  0/0/60/0       3.4       16%     51%    49%  100% 1.00   57%
  late       tezcatlipoca              blind        policy-pick             0%  0/0/60/0       3.4       16%     51%    49%  100% 1.00   56%
  late       tezcatlipoca              dot-weaver   policy-pick             0%  0/0/60/0       3.0       23%     56%    44%  100% 1.00   46%
  late       tezcatlipoca              control-lock policy-pick             0%  0/0/60/0       4.0       25%     41%    35%  100% 1.00   43%
  late       tezcatlipoca              aggro-brute  policy-pick             0%  0/0/60/0       3.3       19%     52%    48%  100% 1.00   47%
  late       tezcatlipoca              turtle       policy-pick             0%  0/0/60/0       3.2        2%     39%    59%  100% 1.00   64%
  late       tezcatlipoca              chaos        policy-pick             0%  0/0/60/0       3.4        7%     49%    51%  100% 1.00   57%
  late       tezcatlipoca              mercy-seeker policy-pick             0%  0/0/60/0       4.2        1%     31%    62%  100% 1.00   39%
  late       arch-demon                greedy       policy-pick             0%  0/0/60/0       3.3       16%     52%    48%  100% 1.00   64%
  late       arch-demon                blind        policy-pick             0%  0/0/60/0       3.2       16%     52%    48%  100% 1.00   64%
  late       arch-demon                dot-weaver   policy-pick             0%  0/0/60/0       3.0       22%     56%    44%  100% 1.00   40%
  late       arch-demon                control-lock policy-pick             0%  0/0/60/0       4.0       25%     39%    33%  100% 1.00   41%
  late       arch-demon                aggro-brute  policy-pick             0%  0/0/60/0       3.3       19%     53%    47%  100% 1.00   50%
  late       arch-demon                turtle       policy-pick             0%  0/0/60/0       3.1        2%     43%    55%  100% 1.00   74%
  late       arch-demon                chaos        policy-pick             0%  0/0/60/0       3.3        7%     50%    50%  100% 1.00   59%
  late       arch-demon                mercy-seeker policy-pick             0%  0/0/60/0       3.9        1%     26%    73%  100% 1.00   48%
  late       death                     greedy       policy-pick             0%  0/0/60/0       3.4       16%     51%    49%  100% 1.00   56%
  late       death                     blind        policy-pick             0%  0/0/60/0       3.4       16%     51%    49%  100% 1.00   56%
  late       death                     dot-weaver   policy-pick             0%  0/0/60/0       3.0       23%     56%    44%  100% 1.00   46%
  late       death                     control-lock policy-pick             0%  0/0/60/0       4.0       25%     42%    35%  100% 1.00   42%
  late       death                     aggro-brute  policy-pick             0%  0/0/60/0       3.3       18%     53%    47%  100% 1.00   46%
  late       death                     turtle       policy-pick             0%  0/0/60/0       3.2        2%     39%    59%  100% 1.00   64%
  late       death                     chaos        policy-pick             0%  0/0/60/0       3.3        7%     49%    51%  100% 1.00   58%
  late       death                     mercy-seeker policy-pick             0%  0/0/60/0       4.2        1%     31%    62%  100% 1.00   39%
  late       the-abortive              greedy       policy-pick             0%  0/0/60/0       3.4       16%     51%    49%  100% 1.00   62%
  late       the-abortive              blind        policy-pick             0%  0/0/60/0       3.4       16%     51%    49%  100% 1.00   60%
  late       the-abortive              dot-weaver   policy-pick             0%  0/0/60/0       3.0       23%     57%    43%  100% 1.00   48%
  late       the-abortive              control-lock policy-pick             0%  0/0/60/0       3.9       25%     39%    33%  100% 1.00   36%
  late       the-abortive              aggro-brute  policy-pick             0%  0/0/60/0       3.3       18%     53%    47%  100% 1.00   48%
  late       the-abortive              turtle       policy-pick             0%  0/0/60/0       3.1        2%     41%    58%  100% 1.00   70%
  late       the-abortive              chaos        policy-pick             0%  0/0/60/0       3.3        7%     49%    51%  100% 1.00   51%
  late       the-abortive              mercy-seeker policy-pick             0%  0/0/60/0       4.0        1%     28%    71%  100% 1.00   43%
  impossible the-incompleteness        greedy       policy-pick             0%  0/0/60/0       5.0       17%     52%    48%  100% 0.99   52%
  impossible the-incompleteness        blind        policy-pick             0%  0/0/60/0       5.0       17%     52%    48%  100% 0.99   52%
  impossible the-incompleteness        dot-weaver   policy-pick             0%  0/0/60/0       5.0       25%     56%    44%  100% 0.99   44%
  impossible the-incompleteness        control-lock policy-pick             8%  5/0/55/0       7.1       27%     41%    33%  100% 0.99   40%
  impossible the-incompleteness        aggro-brute  policy-pick             8%  5/0/55/0       6.1       20%     54%    46%  100% 0.98   48%
  impossible the-incompleteness        turtle       policy-pick             0%  0/0/60/0       5.0        2%     32%    65%  100% 1.00   51%
  impossible the-incompleteness        chaos        policy-pick             0%  0/0/60/0       5.0        9%     51%    49%  100% 0.99   46%
  impossible the-incompleteness        mercy-seeker policy-pick             0%  0/0/60/0       6.0        1%     36%    55%  100% 1.00   35%

Win-path mix (per cell — victory/mercy/capitulate/concede/defeat):
  early      grave-larva               greedy       policy-pick           vic= 57 mer=  0 cap=  3 con=  0 def=  0
  early      grave-larva               blind        policy-pick           vic= 57 mer=  0 cap=  3 con=  0 def=  0
  early      grave-larva               dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      grave-larva               control-lock policy-pick           vic= 58 mer=  0 cap=  2 con=  0 def=  0
  early      grave-larva               aggro-brute  policy-pick           vic= 55 mer=  0 cap=  5 con=  0 def=  0
  early      grave-larva               turtle       policy-pick           vic= 48 mer=  0 cap=  1 con=  0 def= 11
  early      grave-larva               chaos        policy-pick           vic= 59 mer=  0 cap=  1 con=  0 def=  0
  early      grave-larva               mercy-seeker policy-pick           vic= 56 mer=  0 cap=  4 con=  0 def=  0
  early      foot-stealer              greedy       policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              blind        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              control-lock policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              aggro-brute  policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              turtle       policy-pick           vic= 39 mer=  0 cap=  0 con=  0 def= 21
  early      foot-stealer              chaos        policy-pick           vic= 59 mer=  0 cap=  0 con=  0 def=  1
  early      foot-stealer              mercy-seeker policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              greedy       policy-pick           vic= 59 mer=  0 cap=  1 con=  0 def=  0
  early      little-belle              blind        policy-pick           vic= 59 mer=  0 cap=  1 con=  0 def=  0
  early      little-belle              dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              control-lock policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              aggro-brute  policy-pick           vic= 59 mer=  0 cap=  1 con=  0 def=  0
  early      little-belle              turtle       policy-pick           vic= 46 mer=  0 cap=  1 con=  0 def= 13
  early      little-belle              chaos        policy-pick           vic= 59 mer=  0 cap=  1 con=  0 def=  0
  early      little-belle              mercy-seeker policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              greedy       policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              blind        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              control-lock policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              aggro-brute  policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              turtle       policy-pick           vic= 41 mer=  0 cap=  1 con=  0 def= 18
  early      water-holger              chaos        policy-pick           vic= 59 mer=  0 cap=  0 con=  0 def=  1
  early      water-holger              mercy-seeker policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      the-butcher               greedy       policy-pick           vic= 57 mer=  0 cap=  0 con=  0 def=  3
  early      the-butcher               blind        policy-pick           vic= 57 mer=  0 cap=  0 con=  0 def=  3
  early      the-butcher               dot-weaver   policy-pick           vic= 57 mer=  0 cap=  0 con=  0 def=  3
  early      the-butcher               control-lock policy-pick           vic= 49 mer=  0 cap=  0 con=  0 def= 11
  early      the-butcher               aggro-brute  policy-pick           vic= 52 mer=  0 cap=  0 con=  0 def=  8
  early      the-butcher               turtle       policy-pick           vic= 10 mer=  0 cap=  1 con=  0 def= 49
  early      the-butcher               chaos        policy-pick           vic= 50 mer=  0 cap=  0 con=  0 def= 10
  early      the-butcher               mercy-seeker policy-pick           vic= 44 mer=  0 cap=  0 con=  0 def= 16
  early      king-of-revenge           greedy       policy-pick           vic= 36 mer=  0 cap=  0 con=  0 def= 24
  early      king-of-revenge           blind        policy-pick           vic= 37 mer=  0 cap=  0 con=  0 def= 23
  early      king-of-revenge           dot-weaver   policy-pick           vic= 45 mer=  0 cap=  0 con=  0 def= 15
  early      king-of-revenge           control-lock policy-pick           vic= 30 mer=  0 cap=  0 con=  0 def= 30
  early      king-of-revenge           aggro-brute  policy-pick           vic= 26 mer=  0 cap=  0 con=  0 def= 34
  early      king-of-revenge           turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  early      king-of-revenge           chaos        policy-pick           vic= 24 mer=  0 cap=  0 con=  0 def= 36
  early      king-of-revenge           mercy-seeker policy-pick           vic= 21 mer=  0 cap=  1 con=  0 def= 38
  mid        tri-eyes                  greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  dot-weaver   policy-pick           vic= 31 mer=  0 cap=  0 con=  0 def= 29
  mid        tri-eyes                  control-lock policy-pick           vic= 25 mer=  0 cap=  8 con=  0 def= 27
  mid        tri-eyes                  aggro-brute  policy-pick           vic= 40 mer=  0 cap=  2 con=  0 def= 18
  mid        tri-eyes                  turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  mercy-seeker policy-pick           vic=  2 mer=  0 cap=  0 con=  0 def= 58
  mid        mirac                     greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     control-lock policy-pick           vic=  4 mer=  0 cap=  2 con=  0 def= 54
  mid        mirac                     aggro-brute  policy-pick           vic=  5 mer=  0 cap=  0 con=  0 def= 55
  mid        mirac                     turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             control-lock policy-pick           vic=  6 mer=  0 cap=  4 con=  0 def= 50
  mid        hasshaku-sama             aggro-brute  policy-pick           vic=  8 mer=  0 cap=  0 con=  0 def= 52
  mid        hasshaku-sama             turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              control-lock policy-pick           vic= 18 mer=  0 cap=  4 con=  0 def= 38
  mid        jeweled-tree              aggro-brute  policy-pick           vic=  5 mer=  0 cap=  3 con=  0 def= 52
  mid        jeweled-tree              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               control-lock policy-pick           vic=  2 mer=  0 cap=  0 con=  0 def= 58
  mid        rawhead-rex               aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                control-lock policy-pick           vic=  3 mer=  0 cap=  1 con=  0 def= 56
  late       fire-giant                aggro-brute  policy-pick           vic=  3 mer=  0 cap=  0 con=  0 def= 57
  late       fire-giant                turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
