
> axiomancer-mechanics@0.37.0 combat-playtest
> ts-node src/CLI/combat-playtest.cli.ts --stage=all --policy=all --runs=60 --seed=2 --cards --sandbox=roles-bulwark


Hazard combat playtest — stages=[early, mid, late, impossible] policies=[greedy, blind, dot-weaver, control-lock, aggro-brute, turtle, chaos, mercy-seeker] deck=policy-pick runs=60 seed=2
Sandbox set applied: roles-bulwark (2 cards, 0 overrides)

Hazard combat playtest matrix
(win = enemy HP→0 or befriend-spare; V/M/D/R = victory/mercy/defeat/retreat;
 statusEng + dotFrac are the doctrine witnesses: status play is the efficient path;
  late       tezcatlipoca              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       death                     mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       the-abortive              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  impossible the-incompleteness        mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60

Stage summaries (runs-weighted):
  early      cells=48  win= 69%  statusEng= 26%  dotFrac= 59%  rounds=3.8  util=100%  H=0.98  dom= 98%(straw-mans-jab)
             win-path: vic=1956 mer=0 cap=24 con=0 def=900
  mid        cells=40  win= 19%  statusEng= 20%  dotFrac= 49%  rounds=4.4  util=100%  H=0.99  dom= 90%(cassandras-burden)
             win-path: vic=449 mer=0 cap=8 con=0 def=1943
  late       cells=48  win=  0%  statusEng= 16%  dotFrac= 45%  rounds=3.3  util=100%  H=1.00  dom=100%(slippery-slope)
             win-path: vic=0 mer=0 cap=0 con=0 def=2880
  impossible cells=8   win=  0%  statusEng= 17%  dotFrac= 48%  rounds=5.1  util=100%  H=0.99  dom=100%(slippery-slope)
             win-path: vic=0 mer=0 cap=0 con=0 def=480

Card coverage: 48/72 eligible cards exercised (dead-card rate  33%)
  never played: achilles-and-the-tortoise, anvil-of-form, arrow-paradox, bone-orchard, fallen-grace, fated-course, measured-answer, memento-mori, mirror-of-longing, pact-of-akrasia, prophecy-fulfilled, resonance-detonation, resonant-chamber, soft-word, suppurating-curse, the-closing-word, the-gleaners-due, the-overtake, the-reaping, the-tithe, the-unmoved-mover, tu-quoque, venom-and-vein, winnowing

Per-card usage (all cells):
(free%/paid% = share of plays per line; fizz% = fizzled attempts / (plays+fizzles);
 unpl% = hand entries discarded un-played at phase end / (plays+unplayed);
 hpF/hpP = HP swing (immediate + projected DoT) attributed to the FREE/PAID line)
  card                         plays bottom   top statusLands discards  free%  paid%  fizz%  unpl%     hpF     hpP
  brace-for-impact             19766   6421 13345           0        0    68%    32%     0%     0%       0   40726
  straw-mans-jab               16891   5165 11726        5165        0    69%    31%     0%     0%   50725  363814
  slippery-slope               15301   6561  8740        6561        0    57%    43%     0%     0%   76348  301769
  sketch-of-a-thought          13894   7496  6398        7496        0    46%    54%     0%     0%       0  255300
  half-step                    12594   4495  8099           5        0    64%    36%     0%     0%       0    3375
  signs-and-portents           12355   2667  9688           0        0    78%    22%     0%     0%       0    3750
  nettle-cloak                 11718   3906  7812        3906        0    67%    33%     0%     0%       0  110974
  festering-argument           10079   3212  6867           0        0    68%    32%     0%     0%   35787   17785
  cassandras-burden             7853   3655  4198        3655        0    53%    47%     0%     0%       0  269004
  glimpse                       7133   3033  4100        3033        0    57%    43%     0%     0%       0  224846
  practiced-cadence             6130   1532  4598           0        0    75%    25%     0%     0%       0       0
  circular-reasoning            5120   1865  3255           0        0    64%    36%     8%     0%       0   22575
  the-olive-branch              4695   1959  2736         118        0    58%    42%     0%     0%       0    7212
  second-thoughts               4488   1387  3101           0        0    69%    31%     8%     0%       0   10284
  the-oracles-eye               4192    726  3466           0        0    83%    17%     0%     0%       0       0
  mirror-of-guilt               4132   1105  3027           0        0    73%    27%     0%     0%       0       0
  undistributed-middle          3807   1644  2163        1644        0    57%    43%     0%     0%       0    4952
  red-herring                   3616   2136  1480        2136        0    41%    59%     0%     0%       0   10410
  heart-of-the-matter           3545   1179  2366           0        0    67%    33%     0%     0%       0    5975
  crumbling-resolve             3506    218  3288           0        0    94%     6%     0%     0%       0       0
  delphic-ambiguity             3448    617  2831           0        0    82%    18%     4%     0%    5576    8983
  ouroboros                     3323   1027  2296         724        0    69%    31%     2%     0%       0  154709
  refrain                       3172   1721  1451        1721        0    46%    54%     0%     0%       0   91757
  brief-candle                  2925     50  2875          50        0    98%     2%     0%     0%       0    4407
  zenos-half-step               2551   1189  1362           0        0    53%    47%     0%     0%       0    1536
  crown-of-thorns               2397    636  1761           0        0    73%    27%     0%     0%       0       0
  opening-statement             2368   1025  1343        1025        0    57%    43%     0%     0%       0  109520
  self-flagellant               2148    472  1676           0        0    78%    22%     0%     0%    1924   21804
  ex-nihilo                     2122    585  1537           0        0    72%    28%     0%     0%       0    1102
  mounting-case                 2121   1063  1058        1063        0    50%    50%     0%     0%       0  116182
  ad-nauseam                    2101    524  1577           3        0    75%    25%     6%     0%       0     980
  peroratio-interrupta          2081    678  1403           0        0    67%    33%     0%     0%    1748   23178
  against-my-judgment           2065    384  1681           0        0    81%    19%     0%     0%       0     756
  the-adamant-wall              1909    949   960           0        0    50%    50%     0%     0%       0    1010
  sweet-poison                  1895    918   977         918        0    52%    48%     0%     0%   15730   58307
  disarming-smile               1861   1102   759        1102        0    41%    59%     0%     0%       0    1601
  stuck-in-their-head           1815    314  1501           0        0    83%    17%     0%     0%       0       0
  quagmire-of-doubt             1767    816   951           0        0    54%    46%     0%     0%       0       0
  captive-audience              1751    319  1432           0        0    82%    18%     0%     0%       0       0
  grit-between-stones           1731    778   953         778        0    55%    45%     0%     0%       0   16232
  bootstrap-loop                1679    339  1340           0        0    80%    20%     0%     0%       0     248
  hedgehogs-dilemma             1614     88  1526           0        0    95%     5%     0%     0%       0       0
  currys-conversion             1143    110  1033           0        0    90%    10%    22%     0%       0      19
  common-ground                 1050    210   840         210        0    80%    20%     0%     0%       0     382
  paralysis-of-analysis          979     66   913          66        0    93%     7%     0%     0%       0    1330
  entropy-tax                    747    128   619           0        0    83%    17%     5%     0%       0       0
  irresistible-grace             670    228   442           0        0    66%    34%     0%     0%       0       0
  exordium                       469    248   221         248        0    47%    53%     0%     0%       0    6905
